PMID	Sentence_ID	Sentence	Gene1|Gene1_ID	Gene1_Index(start|end)	Gene2|Gene2_ID	Gene2_Index(start|end)	RE_Type
24189637	S6	"The interactions between MAEL and 8 of these SG components (PABPC1, YBX1, KHSRP, SYNCRIP, DDX39, ELAV1, EIF4A1 and EIF3F) were confirmed by anti-tag immunoprecipitation."	MAEL|84944	25|29	SYNCRIP|10492	81|88	Association
24189637	S6	"The interactions between MAEL and 8 of these SG components (PABPC1, YBX1, KHSRP, SYNCRIP, DDX39, ELAV1, EIF4A1 and EIF3F) were confirmed by anti-tag immunoprecipitation."	MAEL|84944	25|29	DDX39|10212	90|95	Association
24189637	S6	"The interactions between MAEL and 8 of these SG components (PABPC1, YBX1, KHSRP, SYNCRIP, DDX39, ELAV1, EIF4A1 and EIF3F) were confirmed by anti-tag immunoprecipitation."	MAEL|84944	25|29	ELAV1|1994	97|102	Association
24189637	S6	"The interactions between MAEL and 8 of these SG components (PABPC1, YBX1, KHSRP, SYNCRIP, DDX39, ELAV1, EIF4A1 and EIF3F) were confirmed by anti-tag immunoprecipitation."	MAEL|84944	25|29	EIF4A1|1973	104|110	Association
24189637	S6	"The interactions between MAEL and 8 of these SG components (PABPC1, YBX1, KHSRP, SYNCRIP, DDX39, ELAV1, EIF4A1 and EIF3F) were confirmed by anti-tag immunoprecipitation."	MAEL|84944	25|29	EIF3F|8665	115|120	Association
24189637	S7	Immunofluorescence analysis showed that MAEL co-localizes with the SG marker PABPC1 in SGs during oxidative stress.	MAEL|84944	40|44	PABPC1|26986	77|83	Association
24244375	S1	"HIV-1 Tat-mediated induction of CCL5 in astrocytes involves NF-kB, AP-1, C/EBPa and C/EBPg transcription factors and JAK, PI3K/Akt and p38 MAPK signaling pathways."	HIV-1 Tat|155871	0|9	CCL5|6352	32|36	Positive_Regulation
24244375	S1	"HIV-1 Tat-mediated induction of CCL5 in astrocytes involves NF-kB, AP-1, C/EBPa and C/EBPg transcription factors and JAK, PI3K/Akt and p38 MAPK signaling pathways."	NF-kB|4790	60|65	CCL5|6352	32|36	Association
24244375	S1	"HIV-1 Tat-mediated induction of CCL5 in astrocytes involves NF-kB, AP-1, C/EBPa and C/EBPg transcription factors and JAK, PI3K/Akt and p38 MAPK signaling pathways."	AP-1|3727	67|71	CCL5|6352	32|36	Association
24244375	S1	"HIV-1 Tat-mediated induction of CCL5 in astrocytes involves NF-kB, AP-1, C/EBPa and C/EBPg transcription factors and JAK, PI3K/Akt and p38 MAPK signaling pathways."	C/EBPa|1050	73|79	CCL5|6352	32|36	Association
24244375	S1	"HIV-1 Tat-mediated induction of CCL5 in astrocytes involves NF-kB, AP-1, C/EBPa and C/EBPg transcription factors and JAK, PI3K/Akt and p38 MAPK signaling pathways."	C/EBPg|1054	84|90	CCL5|6352	32|36	Association
24244375	S4	"HIV-1 Tat is known to up-regulate CCL5 expression in mouse astrocytes, but the mechanism of up-regulation is not known."	HIV-1 Tat|155871	0|9	CCL5|6352	34|38	Positive_Regulation
24244375	S5	The present study was undertaken with the objective of determining the mechanism(s) underlying HIV-1 Tat-mediated expression of CCL5 in astrocytes.	HIV-1 Tat|155871	95|104	CCL5|6352	128|132	Neutral_Regulation
24244375	S9	"Pre-treatment with SC514 (NF-kB inhibitor), LY294002 (PI3K inhibitor), AG490 (JAK2 inhibitor) and Janex-1 (JAK3 inhibitor) showed partial reduction of the Tat-mediated induction of CCL5 suggesting involvement of JAK, PI3K/Akt and NF-kB in CCL5 expression."	Tat|155871	155|158	CCL5|6352	181|185	Positive_Regulation
24244375	S9	"Pre-treatment with SC514 (NF-kB inhibitor), LY294002 (PI3K inhibitor), AG490 (JAK2 inhibitor) and Janex-1 (JAK3 inhibitor) showed partial reduction of the Tat-mediated induction of CCL5 suggesting involvement of JAK, PI3K/Akt and NF-kB in CCL5 expression."	CCL5|6352	239|243	PI3K|5293	217|221	Association
24244375	S9	"Pre-treatment with SC514 (NF-kB inhibitor), LY294002 (PI3K inhibitor), AG490 (JAK2 inhibitor) and Janex-1 (JAK3 inhibitor) showed partial reduction of the Tat-mediated induction of CCL5 suggesting involvement of JAK, PI3K/Akt and NF-kB in CCL5 expression."	CCL5|6352	239|243	Akt|207	222|225	Association
24244375	S9	"Pre-treatment with SC514 (NF-kB inhibitor), LY294002 (PI3K inhibitor), AG490 (JAK2 inhibitor) and Janex-1 (JAK3 inhibitor) showed partial reduction of the Tat-mediated induction of CCL5 suggesting involvement of JAK, PI3K/Akt and NF-kB in CCL5 expression."	CCL5|6352	239|243	NF-kB|4790	230|235	Association
24244375	S12	"This was further confirmed at transcriptional level that AP-1, C/EBPa and C/EBPg were involved in CCL5 up-regulation."	CCL5|6352	98|102	AP-1|3727	57|61	Association
24244375	S12	"This was further confirmed at transcriptional level that AP-1, C/EBPa and C/EBPg were involved in CCL5 up-regulation."	CCL5|6352	98|102	C/EBPa|1050	63|69	Association
24244375	S12	"This was further confirmed at transcriptional level that AP-1, C/EBPa and C/EBPg were involved in CCL5 up-regulation."	CCL5|6352	98|102	C/EBPg|1054	74|80	Association
24257755	S1	"Mast cell chymase degrades the alarmins heat shock protein 70, biglycan, HMGB1, and interleukin-33 (IL-33) and limits danger-induced inflammation."	chymase|17228	10|17	heat shock protein 70|15511	40|61	Negative_Regulation
24257755	S1	"Mast cell chymase degrades the alarmins heat shock protein 70, biglycan, HMGB1, and interleukin-33 (IL-33) and limits danger-induced inflammation."	chymase|17228	10|17	biglycan|12111	63|71	Negative_Regulation
24257755	S1	"Mast cell chymase degrades the alarmins heat shock protein 70, biglycan, HMGB1, and interleukin-33 (IL-33) and limits danger-induced inflammation."	chymase|17228	10|17	HMGB1|15289	73|78	Negative_Regulation
24257755	S1	"Mast cell chymase degrades the alarmins heat shock protein 70, biglycan, HMGB1, and interleukin-33 (IL-33) and limits danger-induced inflammation."	chymase|17228	10|17	interleukin-33 (IL-33)|77125	84|106	Negative_Regulation
24257755	S6	"We found that protein extracts from wild type (WT), carboxypeptidase A3-, and MCPT6-deficient mice and MCs and recombinant human chymase efficiently degrade the Trichinella spiralis virulence factor heat shock protein 70 (Hsp70) as well as endogenous Hsp70."	chymase|1215	129|136	Hsp70|15511	251|256	Negative_Regulation
24257755	S8	"Chymase, but not MC tryptase, also degraded other alarmins, i.e. biglycan, HMGB1, and IL-33, a degradation that was efficiently blocked by the chymase inhibitor chymostatin."	Chymase|17228	0|7	biglycan|12111	65|73	Negative_Regulation
24257755	S8	"Chymase, but not MC tryptase, also degraded other alarmins, i.e. biglycan, HMGB1, and IL-33, a degradation that was efficiently blocked by the chymase inhibitor chymostatin."	Chymase|17228	0|7	HMGB1|15289	75|80	Negative_Regulation
24257755	S8	"Chymase, but not MC tryptase, also degraded other alarmins, i.e. biglycan, HMGB1, and IL-33, a degradation that was efficiently blocked by the chymase inhibitor chymostatin."	Chymase|17228	0|7	IL-33|77125	86|91	Negative_Regulation
24275659	S5	c-FLIP can inhibit death receptor-mediated apoptosis by competing with caspase-8 for recruitment to FADD.	c-FLIP|12633	0|6	FADD|14082	100|104	Binding
24275659	S5	c-FLIP can inhibit death receptor-mediated apoptosis by competing with caspase-8 for recruitment to FADD.	caspase-8|12370	71|80	FADD|14082	100|104	Binding
24275659	S9	We demonstrate that acute deletion of endogenous c-FLIP in murine effector T cells results in loss of caspase-8 activity and cell death.	caspase-8|12370	102|111	c-FLIP|12633	49|55	Negative_Regulation
24275659	S12	"Thus, not only is c-FLIP the initiator of caspase-8 activity during T cell activation, it is also an initial caspase-8 substrate, with cleaved p43FLIP serving to both stabilize caspase-8 activity and promote activation of pathways involved with T cell growth."	c-FLIP|12633	18|24	caspase-8|12370	42|51	Positive_Agent
24275659	S12	"Thus, not only is c-FLIP the initiator of caspase-8 activity during T cell activation, it is also an initial caspase-8 substrate, with cleaved p43FLIP serving to both stabilize caspase-8 activity and promote activation of pathways involved with T cell growth."	caspase-8|12370	109|118	c-FLIP|12633	18|24	Interaction_Agent
24277077	S5	"Knockdown of aggf1 expression decreases expression of endothelial cell-specific markers (cdh5, admr) and disrupts primitive hematopoiesis as shown by a decreased number of erythroid cells and reduced expression of gata1 (marker for erythroid progenitors) and pu.1 (myeloid progenitors)."	aggf1|559905	13|18	cdh5|445471	89|93	Negative_Regulation
24277077	S5	"Knockdown of aggf1 expression decreases expression of endothelial cell-specific markers (cdh5, admr) and disrupts primitive hematopoiesis as shown by a decreased number of erythroid cells and reduced expression of gata1 (marker for erythroid progenitors) and pu.1 (myeloid progenitors)."	aggf1|559905	13|18	admr|323641	95|99	Negative_Regulation
24277077	S5	"Knockdown of aggf1 expression decreases expression of endothelial cell-specific markers (cdh5, admr) and disrupts primitive hematopoiesis as shown by a decreased number of erythroid cells and reduced expression of gata1 (marker for erythroid progenitors) and pu.1 (myeloid progenitors)."	gata1|30481	214|219	aggf1|559905	13|18	Negative_Regulation
24277077	S5	"Knockdown of aggf1 expression decreases expression of endothelial cell-specific markers (cdh5, admr) and disrupts primitive hematopoiesis as shown by a decreased number of erythroid cells and reduced expression of gata1 (marker for erythroid progenitors) and pu.1 (myeloid progenitors)."	pu.1|30117	259|263	aggf1|559905	13|18	Negative_Regulation
24277077	S6	"Aggf1 knockdown also decreases expression of runx1 and c-myb, indicating that it is required for specification of hematopoietic stem cells (definitive hematopoiesis)."	Aggf1|559905	0|5	runx1|58126	45|50	Negative_Regulation
24277077	S6	"Aggf1 knockdown also decreases expression of runx1 and c-myb, indicating that it is required for specification of hematopoietic stem cells (definitive hematopoiesis)."	Aggf1|559905	0|5	c-myb|30519	55|60	Negative_Regulation
24277077	S7	"Aggf1 knockdown led to dramatically reduced expression of hemangioblast markers fli1, etsrp, lmo2, and scl, and hematopoietic/endothelial defects in aggf1 morphants were rescued by messenger RNA for scl, fli-vp16, or etsrp."	Aggf1|559905	0|5	fli1|30619	80|84	Negative_Regulation
24277077	S7	"Aggf1 knockdown led to dramatically reduced expression of hemangioblast markers fli1, etsrp, lmo2, and scl, and hematopoietic/endothelial defects in aggf1 morphants were rescued by messenger RNA for scl, fli-vp16, or etsrp."	Aggf1|559905	0|5	etsrp|555766	86|91	Negative_Regulation
24277077	S7	"Aggf1 knockdown led to dramatically reduced expression of hemangioblast markers fli1, etsrp, lmo2, and scl, and hematopoietic/endothelial defects in aggf1 morphants were rescued by messenger RNA for scl, fli-vp16, or etsrp."	Aggf1|559905	0|5	lmo2|30332	93|97	Negative_Regulation
24277077	S7	"Aggf1 knockdown led to dramatically reduced expression of hemangioblast markers fli1, etsrp, lmo2, and scl, and hematopoietic/endothelial defects in aggf1 morphants were rescued by messenger RNA for scl, fli-vp16, or etsrp."	Aggf1|559905	0|5	scl|30766	103|106	Negative_Regulation
24277077	S8	"Taken together, these data indicate that aggf1 is involved in differentiation of both hematopoietic and endothelial lineages and that aggf1 acts upstream of scl, fli1, and etsrp in specification of hemangioblasts."	aggf1|559905	134|139	scl|30766	157|160	Interaction_Agent
24277077	S8	"Taken together, these data indicate that aggf1 is involved in differentiation of both hematopoietic and endothelial lineages and that aggf1 acts upstream of scl, fli1, and etsrp in specification of hemangioblasts."	aggf1|559905	134|139	fli1|30619	162|166	Interaction_Agent
24277077	S8	"Taken together, these data indicate that aggf1 is involved in differentiation of both hematopoietic and endothelial lineages and that aggf1 acts upstream of scl, fli1, and etsrp in specification of hemangioblasts."	aggf1|559905	134|139	etsrp|555766	172|177	Interaction_Agent
24285179	S1	EEF1A2 inactivates p53 by way of PI3K/AKT/mTOR-dependent stabilization of MDM4 in hepatocellular carcinoma.	MDM4|4194	74|78	AKT|207	38|41	Association
24285179	S1	EEF1A2 inactivates p53 by way of PI3K/AKT/mTOR-dependent stabilization of MDM4 in hepatocellular carcinoma.	MDM4|4194	74|78	mTOR|2475	42|46	Association
24285179	S1	EEF1A2 inactivates p53 by way of PI3K/AKT/mTOR-dependent stabilization of MDM4 in hepatocellular carcinoma.	EEF1A2|1917	0|6	p53|7157	19|22	Negative_Regulation
24285179	S1	EEF1A2 inactivates p53 by way of PI3K/AKT/mTOR-dependent stabilization of MDM4 in hepatocellular carcinoma.	EEF1A2|1917	0|6	MDM4|4194	74|78	Interaction_Agent
24285179	S9	The eukaryotic elongation factor 1A2 (EEF1A2) was identified as an upstream inducer of PI3K supporting MDM4 stabilization.	MDM4|4194	103|107	eukaryotic elongation factor 1A2 (EEF1A2)|1917	4|45	Neutral_Regulation
24285179	S10	"Also, we detected MDM4 protein up-regulation in an AKT mouse model and a strong correlation between the expression of EEF1A2, activated/phosphorylated AKT, and MDM4 in human HCC (each rho > 0.8, P < 0.001)."	EEF1A2|13628	118|124	AKT|11651	151|154	Association
24285179	S10	"Also, we detected MDM4 protein up-regulation in an AKT mouse model and a strong correlation between the expression of EEF1A2, activated/phosphorylated AKT, and MDM4 in human HCC (each rho > 0.8, P < 0.001)."	EEF1A2|13628	118|124	MDM4|17248	160|164	Association
24285179	S10	"Also, we detected MDM4 protein up-regulation in an AKT mouse model and a strong correlation between the expression of EEF1A2, activated/phosphorylated AKT, and MDM4 in human HCC (each rho > 0.8, P < 0.001)."	AKT|11651	151|154	MDM4|17248	160|164	Association
24286242	S1	IL-29 enhances Toll-like receptor-mediated IL-6 and IL-8 production by the synovial fibroblasts from rheumatoid arthritis patients.	IL-29|282618	0|5	IL-6|3569	43|47	Positive_Regulation
24286242	S1	IL-29 enhances Toll-like receptor-mediated IL-6 and IL-8 production by the synovial fibroblasts from rheumatoid arthritis patients.	IL-29|282618	0|5	IL-8|3576	52|56	Positive_Regulation
24286242	S2	"INTRODUCTION: We previously reported that IL-29, a newly described member of interferon (IFN) family, was overexpressed in blood and synovium of rheumatoid arthritis (RA) patients and triggered proinflammatory cytokine IL-6 and IL-8 mRNA expression in RA synovial fibroblasts (RA-FLS)."	IL-6|3569	219|223	IL-29|282618	42|47	Positive_Regulation
24286242	S2	"INTRODUCTION: We previously reported that IL-29, a newly described member of interferon (IFN) family, was overexpressed in blood and synovium of rheumatoid arthritis (RA) patients and triggered proinflammatory cytokine IL-6 and IL-8 mRNA expression in RA synovial fibroblasts (RA-FLS)."	IL-8|3576	228|232	IL-29|282618	42|47	Positive_Regulation
24286242	S7	METHODS: The mRNA level of IL-29 receptors (IL-28Ra and IL-10R2) in RA-FLS was determined by semi-quantitative RT- PCR.	IL-28Ra|163702	44|51	IL-29|282618	27|32	Interaction_Agent
24286242	S7	METHODS: The mRNA level of IL-29 receptors (IL-28Ra and IL-10R2) in RA-FLS was determined by semi-quantitative RT- PCR.	IL-10R2|3588	56|63	IL-29|282618	27|32	Interaction_Agent
24286242	S11	RESULTS: The IL-29 receptor complex (IL-28Ra and IL-10R2) was identified in RA-FLS.	IL-28Ra|163702	37|44	IL-10R2|3588	49|56	Complex
24286242	S11	RESULTS: The IL-29 receptor complex (IL-28Ra and IL-10R2) was identified in RA-FLS.	IL-28Ra|163702	37|44	IL-29|282618	13|18	Interaction_Agent
24286242	S11	RESULTS: The IL-29 receptor complex (IL-28Ra and IL-10R2) was identified in RA-FLS.	IL-10R2|3588	49|56	IL-29|282618	13|18	Interaction_Agent
24286242	S12	IL-29 enhanced TLR-mediated IL-6 and IL-8 expression in RA-FLS.	IL-29|282618	0|5	IL-6|3569	28|32	Positive_Regulation
24286242	S12	IL-29 enhanced TLR-mediated IL-6 and IL-8 expression in RA-FLS.	IL-29|282618	0|5	IL-8|3576	37|41	Positive_Regulation
24286242	S13	"IL-29 upregulated expression of TLR2, 3 and 4 in RA-FLS."	IL-29|282618	0|5	TLR2|7097	32|36	Positive_Regulation
24287595	S1	Proteasomal degradation of Nck1 but not Nck2 regulates RhoA activation and actin dynamics.	RhoA|387	55|59	Nck1|4690	27|31	Neutral_Regulation
24287595	S1	Proteasomal degradation of Nck1 but not Nck2 regulates RhoA activation and actin dynamics.	RhoA|387	55|59	Nck2|8440	40|44	Negation_Neutral_Regulation
24287595	S5	"We previously reported that synaptopodin, a proline-rich actin-binding protein, induces stress fibres by blocking the Smurf1-mediated ubiquitination of RhoA."	RhoA|387	152|156	synaptopodin|11346	28|40	Negation_Modification
24287595	S5	"We previously reported that synaptopodin, a proline-rich actin-binding protein, induces stress fibres by blocking the Smurf1-mediated ubiquitination of RhoA."	RhoA|387	152|156	Smurf1|57154	118|124	Modification
